sale_id,sale_date,customer_id,product_id,region_id,quantity,unit_price,discount,total_sale,product_name,category,product_price,stock_quantity,first_name,last_name,email,gender,age,loyalty_status,signup_date,customer_region,sale_region,subregion,year,quarter,month,month_name,day,day_of_week,day_name
2025-000126,2025-05-06,27,7,1,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,2,5,May,6,2,Tuesday
2025-000127,2025-05-07,73,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,2,5,May,7,3,Wednesday
2025-000128,2025-05-08,11,15,2,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,2,5,May,8,4,Thursday
2025-000129,2025-05-09,64,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,2,5,May,9,5,Friday
2025-000130,2025-05-10,108,1,1,2,6.99,0.0,13.98,,,,,,,,,,,,,,,2025,2,5,May,10,6,Saturday
2025-000131,2025-05-11,40,8,4,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,2,5,May,11,0,Sunday
2025-000132,2025-05-12,55,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,2,5,May,12,1,Monday
2025-000133,2025-05-13,29,5,3,1,15.99,0.0,15.99,,,,,,,,,,,,,,,2025,2,5,May,13,2,Tuesday
2025-000134,2025-05-14,84,7,2,2,14.5,0.1,26.1,,,,,,,,,,,,,,,2025,2,5,May,14,3,Wednesday
2025-000135,2025-05-15,33,12,1,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,2,5,May,15,4,Thursday
2025-000136,2025-05-16,91,6,3,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,2,5,May,16,5,Friday
2025-000137,2025-05-17,47,4,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2025,2,5,May,17,6,Saturday
2025-000138,2025-05-18,63,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,2,5,May,18,0,Sunday
2025-000139,2025-05-19,19,10,1,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2025,2,5,May,19,1,Monday
2025-000140,2025-05-20,72,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,2,5,May,20,2,Tuesday
2025-000141,2025-05-21,28,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,2,5,May,21,3,Wednesday
2025-000142,2025-05-22,58,6,2,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2025,2,5,May,22,4,Thursday
2025-000143,2025-05-23,41,9,1,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,2,5,May,23,5,Friday
2025-000144,2025-05-24,75,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,2,5,May,24,6,Saturday
2025-000145,2025-05-25,53,7,4,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,2,5,May,25,0,Sunday
2025-000146,2025-05-26,66,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,2,5,May,26,1,Monday
2025-000147,2025-05-27,14,10,1,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,2,5,May,27,2,Tuesday
2025-000148,2025-05-28,87,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,2,5,May,28,3,Wednesday
2025-000149,2025-05-29,32,14,4,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,2,5,May,29,4,Thursday
2025-000150,2025-05-30,95,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,2,5,May,30,5,Friday
2025-000151,2025-05-31,48,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2025,2,5,May,31,6,Saturday
2025-000152,2025-06-01,21,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,2,6,June,1,0,Sunday
2025-000153,2025-06-02,77,4,1,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2025,2,6,June,2,1,Monday
2025-000154,2025-06-03,58,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2025,2,6,June,3,2,Tuesday
2025-000155,2025-06-04,36,9,2,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,2,6,June,4,3,Wednesday
2025-000156,2025-06-05,103,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,2,6,June,5,4,Thursday
2025-000157,2025-06-06,44,7,2,2,14.5,0.05,27.55,,,,,,,,,,,,,,,2025,2,6,June,6,5,Friday
2025-000158,2025-06-07,89,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,2,6,June,7,6,Saturday
2025-000159,2025-06-08,56,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,2,6,June,8,0,Sunday
2025-000160,2025-06-09,78,12,4,1,19.99,0.1,17.99,,,,,,,,,,,,,,,2025,2,6,June,9,1,Monday
2025-000161,2025-06-10,22,6,2,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,2,6,June,10,2,Tuesday
2025-000162,2025-06-11,91,15,3,1,24.99,0.05,23.74,,,,,,,,,,,,,,,2025,2,6,June,11,3,Wednesday
2025-000163,2025-06-12,47,8,1,2,13.49,0.0,26.98,,,,,,,,,,,,,,,2025,2,6,June,12,4,Thursday
2025-000164,2025-06-13,63,11,4,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2025,2,6,June,13,5,Friday
2025-000165,2025-06-14,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,2,6,June,14,6,Saturday
2025-000166,2025-06-15,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,2,6,June,15,0,Sunday
2025-000167,2025-06-16,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,2,6,June,16,1,Monday
2025-000168,2025-06-17,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,2,6,June,17,2,Tuesday
2025-000169,2025-06-18,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,2,6,June,18,3,Wednesday
2025-000170,2025-06-19,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,2,6,June,19,4,Thursday
2025-000171,2025-06-20,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2025,2,6,June,20,5,Friday
2025-000172,2025-06-21,102,6,4,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2025,2,6,June,21,6,Saturday
2025-000173,2025-06-22,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,2,6,June,22,0,Sunday
2025-000174,2025-06-23,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2025,2,6,June,23,1,Monday
2025-000175,2025-06-24,53,4,3,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2025,2,6,June,24,2,Tuesday
2025-000176,2025-06-25,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,2,6,June,25,3,Wednesday
2025-000177,2025-06-26,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,2,6,June,26,4,Thursday
2025-000178,2025-06-27,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2025,2,6,June,27,5,Friday
2025-000179,2025-06-28,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2025,2,6,June,28,6,Saturday
2025-000180,2025-06-29,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,2,6,June,29,0,Sunday
2025-000181,2025-06-30,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,2,6,June,30,1,Monday
2025-000182,2025-07-01,44,7,2,2,14.5,0.1,26.1,,,,,,,,,,,,,,,2025,3,7,July,1,2,Tuesday
2025-000183,2025-07-02,89,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2025,3,7,July,2,3,Wednesday
2025-000184,2025-07-03,56,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,3,7,July,3,4,Thursday
2025-000185,2025-07-04,78,10,4,1,27.99,0.1,25.19,,,,,,,,,,,,,,,2025,3,7,July,4,5,Friday
2025-000186,2025-07-05,22,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,3,7,July,5,6,Saturday
2025-000187,2025-07-06,91,15,3,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,3,7,July,6,0,Sunday
2025-000188,2025-07-07,47,8,1,2,13.49,0.05,25.63,,,,,,,,,,,,,,,2025,3,7,July,7,1,Monday
2025-000189,2025-07-08,63,11,4,3,21.99,0.1,59.37,,,,,,,,,,,,,,,2025,3,7,July,8,2,Tuesday
2025-000190,2025-07-09,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,3,7,July,9,3,Wednesday
2025-000191,2025-07-10,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,3,7,July,10,4,Thursday
2025-000192,2025-07-11,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,3,7,July,11,5,Friday
2025-000193,2025-07-12,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,3,7,July,12,6,Saturday
2025-000194,2025-07-13,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,3,7,July,13,0,Sunday
2025-000195,2025-07-14,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,3,7,July,14,1,Monday
2025-000196,2025-07-15,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2025,3,7,July,15,2,Tuesday
2025-000197,2025-07-16,102,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2025,3,7,July,16,3,Wednesday
2025-000198,2025-07-17,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,3,7,July,17,4,Thursday
2025-000199,2025-07-18,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2025,3,7,July,18,5,Friday
2025-000200,2025-07-19,53,4,3,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2025,3,7,July,19,6,Saturday
2025-000201,2025-07-20,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,3,7,July,20,0,Sunday
2025-000202,2025-07-21,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,3,7,July,21,1,Monday
2025-000203,2025-07-22,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2025,3,7,July,22,2,Tuesday
2025-000204,2025-07-23,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2025,3,7,July,23,3,Wednesday
2025-000205,2025-07-24,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,3,7,July,24,4,Thursday
2025-000206,2025-07-25,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,3,7,July,25,5,Friday
2025-000207,2025-07-26,21,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2025,3,7,July,26,6,Saturday
2025-000208,2025-07-27,77,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,3,7,July,27,0,Sunday
2025-000209,2025-07-28,58,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,3,7,July,28,1,Monday
2025-000210,2025-07-29,36,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,3,7,July,29,2,Tuesday
2025-000211,2025-07-30,103,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,3,7,July,30,3,Wednesday
2025-000212,2025-07-31,44,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2025,3,7,July,31,4,Thursday
2025-000213,2025-08-01,69,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,3,8,August,1,5,Friday
2025-000214,2025-08-02,17,4,1,1,29.99,0.1,26.99,,,,,,,,,,,,,,,2025,3,8,August,2,6,Saturday
2025-000215,2025-08-03,92,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2025,3,8,August,3,0,Sunday
2025-000216,2025-08-04,50,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,3,8,August,4,1,Monday
2025-000217,2025-08-05,81,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,3,8,August,5,2,Tuesday
2025-000218,2025-08-06,27,7,1,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,3,8,August,6,3,Wednesday
2025-000219,2025-08-07,73,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,3,8,August,7,4,Thursday
2025-000220,2025-08-08,11,15,2,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,3,8,August,8,5,Friday
2025-000221,2025-08-09,64,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,3,8,August,9,6,Saturday
2025-000222,2025-08-10,108,1,1,2,6.99,0.0,13.98,,,,,,,,,,,,,,,2025,3,8,August,10,0,Sunday
2025-000223,2025-08-11,40,8,4,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,3,8,August,11,1,Monday
2025-000224,2025-08-12,55,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,3,8,August,12,2,Tuesday
2025-000225,2025-08-13,29,5,3,1,15.99,0.0,15.99,,,,,,,,,,,,,,,2025,3,8,August,13,3,Wednesday
2025-000226,2025-08-14,84,7,2,2,14.5,0.1,26.1,,,,,,,,,,,,,,,2025,3,8,August,14,4,Thursday
2025-000227,2025-08-15,33,12,1,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,3,8,August,15,5,Friday
2025-000228,2025-08-16,91,6,3,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,3,8,August,16,6,Saturday
2025-000229,2025-08-17,47,4,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2025,3,8,August,17,0,Sunday
2025-000230,2025-08-18,63,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,3,8,August,18,1,Monday
2025-000231,2025-08-19,19,10,1,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2025,3,8,August,19,2,Tuesday
2025-000232,2025-08-20,72,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,3,8,August,20,3,Wednesday
2025-000233,2025-08-21,28,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,3,8,August,21,4,Thursday
2025-000234,2025-08-22,58,6,2,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2025,3,8,August,22,5,Friday
2025-000235,2025-08-23,41,9,1,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,3,8,August,23,6,Saturday
2025-000236,2025-08-24,75,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,3,8,August,24,0,Sunday
2025-000237,2025-08-25,53,7,4,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,3,8,August,25,1,Monday
2025-000238,2025-08-26,66,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,3,8,August,26,2,Tuesday
2025-000239,2025-08-27,14,10,1,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,3,8,August,27,3,Wednesday
2025-000240,2025-08-28,87,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,3,8,August,28,4,Thursday
2025-000241,2025-08-29,32,14,4,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,3,8,August,29,5,Friday
2025-000242,2025-08-30,95,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,3,8,August,30,6,Saturday
2025-000243,2025-08-31,48,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2025,3,8,August,31,0,Sunday
2025-000244,2025-09-01,21,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,3,9,September,1,1,Monday
2025-000245,2025-09-02,77,4,1,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2025,3,9,September,2,2,Tuesday
2025-000246,2025-09-03,58,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2025,3,9,September,3,3,Wednesday
2025-000247,2025-09-04,36,9,2,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,3,9,September,4,4,Thursday
2025-000248,2025-09-05,103,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,3,9,September,5,5,Friday
2025-000249,2025-09-06,44,7,2,2,14.5,0.05,27.55,,,,,,,,,,,,,,,2025,3,9,September,6,6,Saturday
2025-000250,2025-09-07,89,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,3,9,September,7,0,Sunday
2025-000251,2025-09-08,56,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,3,9,September,8,1,Monday
2025-000252,2025-09-09,78,12,4,1,19.99,0.1,17.99,,,,,,,,,,,,,,,2025,3,9,September,9,2,Tuesday
2025-000253,2025-09-10,22,6,2,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,3,9,September,10,3,Wednesday
2025-000254,2025-09-11,91,15,3,1,24.99,0.05,23.74,,,,,,,,,,,,,,,2025,3,9,September,11,4,Thursday
2025-000255,2025-09-12,47,8,1,2,13.49,0.0,26.98,,,,,,,,,,,,,,,2025,3,9,September,12,5,Friday
2025-000256,2025-09-13,63,11,4,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2025,3,9,September,13,6,Saturday
2025-000257,2025-09-14,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,3,9,September,14,0,Sunday
2025-000258,2025-09-15,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,3,9,September,15,1,Monday
2025-000259,2025-09-16,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,3,9,September,16,2,Tuesday
2025-000260,2025-09-17,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,3,9,September,17,3,Wednesday
2025-000261,2025-09-18,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,3,9,September,18,4,Thursday
2025-000262,2025-09-19,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,3,9,September,19,5,Friday
2025-000263,2025-09-20,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2025,3,9,September,20,6,Saturday
2025-000264,2025-09-21,102,6,4,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2025,3,9,September,21,0,Sunday
2025-000265,2025-09-22,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,3,9,September,22,1,Monday
2025-000266,2025-09-23,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2025,3,9,September,23,2,Tuesday
2025-000267,2025-09-24,53,4,3,1,29.99,0.0,29.99,,,,,,,,,,,,,,,2025,3,9,September,24,3,Wednesday
2025-000268,2025-09-25,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,3,9,September,25,4,Thursday
2025-000269,2025-09-26,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,3,9,September,26,5,Friday
2025-000270,2025-09-27,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2025,3,9,September,27,6,Saturday
2025-000271,2025-09-28,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2025,3,9,September,28,0,Sunday
2025-000272,2025-09-29,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,3,9,September,29,1,Monday
2025-000273,2025-09-30,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,3,9,September,30,2,Tuesday
2025-000274,2025-10-01,44,7,2,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2025,4,10,October,1,3,Wednesday
2025-000275,2025-10-02,89,12,3,2,19.99,0.1,35.98,,,,,,,,,,,,,,,2025,4,10,October,2,4,Thursday
2025-000276,2025-10-03,56,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,4,10,October,3,5,Friday
2025-000277,2025-10-04,78,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2025,4,10,October,4,6,Saturday
2025-000278,2025-10-05,22,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,4,10,October,5,0,Sunday
2025-000279,2025-10-06,91,15,3,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,4,10,October,6,1,Monday
2025-000280,2025-10-07,47,8,1,2,13.49,0.05,25.63,,,,,,,,,,,,,,,2025,4,10,October,7,2,Tuesday
2025-000281,2025-10-08,63,11,4,3,21.99,0.1,59.37,,,,,,,,,,,,,,,2025,4,10,October,8,3,Wednesday
2025-000282,2025-10-09,19,2,2,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,4,10,October,9,4,Thursday
2025-000283,2025-10-10,104,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,4,10,October,10,5,Friday
2025-000284,2025-10-11,72,14,1,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,4,10,October,11,6,Saturday
2025-000285,2025-10-12,28,5,4,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,4,10,October,12,0,Sunday
2025-000286,2025-10-13,84,7,2,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,4,10,October,13,1,Monday
2025-000287,2025-10-14,33,3,1,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,4,10,October,14,2,Tuesday
2025-000288,2025-10-15,59,12,3,1,19.99,0.05,18.99,,,,,,,,,,,,,,,2025,4,10,October,15,3,Wednesday
2025-000289,2025-10-16,102,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2025,4,10,October,16,4,Thursday
2025-000290,2025-10-17,41,10,2,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,4,10,October,17,5,Friday
2025-000291,2025-10-18,75,1,1,1,6.99,0.0,6.99,,,,,,,,,,,,,,,2025,4,10,October,18,6,Saturday
2025-000292,2025-10-19,53,4,3,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2025,4,10,October,19,0,Sunday
2025-000293,2025-10-20,66,8,2,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,4,10,October,20,1,Monday
2025-000294,2025-10-21,14,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,4,10,October,21,2,Tuesday
2025-000295,2025-10-22,87,3,1,2,9.99,0.05,18.98,,,,,,,,,,,,,,,2025,4,10,October,22,3,Wednesday
2025-000296,2025-10-23,32,7,3,1,14.5,0.05,13.78,,,,,,,,,,,,,,,2025,4,10,October,23,4,Thursday
2025-000297,2025-10-24,95,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,4,10,October,24,5,Friday
2025-000298,2025-10-25,48,6,1,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,4,10,October,25,6,Saturday
2025-000299,2025-10-26,21,10,4,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2025,4,10,October,26,0,Sunday
2025-000300,2025-10-27,77,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,4,10,October,27,1,Monday
2025-000301,2025-10-28,58,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,4,10,October,28,2,Tuesday
2025-000302,2025-10-29,36,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,4,10,October,29,3,Wednesday
2025-000303,2025-10-30,103,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,4,10,October,30,4,Thursday
2025-000304,2025-10-31,44,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2025,4,10,October,31,5,Friday
2025-000305,2025-11-01,69,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,4,11,November,1,6,Saturday
2025-000306,2025-11-02,17,4,1,1,29.99,0.1,26.99,,,,,,,,,,,,,,,2025,4,11,November,2,0,Sunday
2025-000307,2025-11-03,92,6,4,2,12.99,0.1,23.38,,,,,,,,,,,,,,,2025,4,11,November,3,1,Monday
2025-000308,2025-11-04,50,9,3,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,4,11,November,4,2,Tuesday
2025-000309,2025-11-05,81,12,2,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,4,11,November,5,3,Wednesday
2025-000310,2025-11-06,27,7,1,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,4,11,November,6,4,Thursday
2025-000311,2025-11-07,73,3,4,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,4,11,November,7,5,Friday
2025-000312,2025-11-08,11,15,2,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,4,11,November,8,6,Saturday
2025-000313,2025-11-09,64,10,3,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,4,11,November,9,0,Sunday
2025-000314,2025-11-10,108,1,1,2,6.99,0.0,13.98,,,,,,,,,,,,,,,2025,4,11,November,10,1,Monday
2025-000315,2025-11-11,40,8,4,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,4,11,November,11,2,Tuesday
2025-000316,2025-11-12,55,14,2,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,4,11,November,12,3,Wednesday
2025-000317,2025-11-13,29,5,3,1,15.99,0.0,15.99,,,,,,,,,,,,,,,2025,4,11,November,13,4,Thursday
2025-000318,2025-11-14,84,7,2,2,14.5,0.1,26.1,,,,,,,,,,,,,,,2025,4,11,November,14,5,Friday
2025-000319,2025-11-15,33,12,1,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,4,11,November,15,6,Saturday
2025-000320,2025-11-16,91,6,3,3,12.99,0.1,35.07,,,,,,,,,,,,,,,2025,4,11,November,16,0,Sunday
2025-000321,2025-11-17,47,4,4,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2025,4,11,November,17,1,Monday
2025-000322,2025-11-18,63,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,4,11,November,18,2,Tuesday
2025-000323,2025-11-19,19,10,1,1,27.99,0.05,26.59,,,,,,,,,,,,,,,2025,4,11,November,19,3,Wednesday
2025-000324,2025-11-20,72,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,4,11,November,20,4,Thursday
2025-000325,2025-11-21,28,15,4,1,24.99,0.1,22.49,,,,,,,,,,,,,,,2025,4,11,November,21,5,Friday
2025-000326,2025-11-22,58,6,2,2,12.99,0.05,24.68,,,,,,,,,,,,,,,2025,4,11,November,22,6,Saturday
2025-000327,2025-11-23,41,9,1,1,17.49,0.0,17.49,,,,,,,,,,,,,,,2025,4,11,November,23,0,Sunday
2025-000328,2025-11-24,75,12,3,1,19.99,0.0,19.99,,,,,,,,,,,,,,,2025,4,11,November,24,1,Monday
2025-000329,2025-11-25,53,7,4,3,14.5,0.1,39.15,,,,,,,,,,,,,,,2025,4,11,November,25,2,Tuesday
2025-000330,2025-11-26,66,3,2,1,9.99,0.0,9.99,,,,,,,,,,,,,,,2025,4,11,November,26,3,Wednesday
2025-000331,2025-11-27,14,10,1,1,27.99,0.0,27.99,,,,,,,,,,,,,,,2025,4,11,November,27,4,Thursday
2025-000332,2025-11-28,87,2,3,1,8.99,0.0,8.99,,,,,,,,,,,,,,,2025,4,11,November,28,5,Friday
2025-000333,2025-11-29,32,14,4,1,34.99,0.1,31.49,,,,,,,,,,,,,,,2025,4,11,November,29,6,Saturday
2025-000334,2025-11-30,95,5,1,2,15.99,0.05,30.38,,,,,,,,,,,,,,,2025,4,11,November,30,0,Sunday
2025-000335,2025-12-01,48,11,2,1,21.99,0.0,21.99,,,,,,,,,,,,,,,2025,4,12,December,1,1,Monday
2025-000336,2025-12-02,21,8,3,1,13.49,0.0,13.49,,,,,,,,,,,,,,,2025,4,12,December,2,2,Tuesday
2025-000337,2025-12-03,77,4,1,1,29.99,0.05,28.49,,,,,,,,,,,,,,,2025,4,12,December,3,3,Wednesday
2025-000338,2025-12-04,58,6,4,1,12.99,0.0,12.99,,,,,,,,,,,,,,,2025,4,12,December,4,4,Thursday
